rank,name,sale_price,base_price,discount_rate,unit_price,rating,rating_count,rocket,benefit_text,product_url,image_url
195,"락피도 맘엔맘엔 오메가 3, 60정, 21.9g, 1개",25700,50000.0,48.0,(1정당 428원),5.0,2542,True,"최대 1,220원 적립",https://www.coupang.com/vp/products/6942744632?itemId=16841113932&vendorItemId=84020342114&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/11/23/16/6/93a0c78e-e6d4-4801-a176-d513b64bb265.jpg
196,"뉴트리디데이 프리미엄 코엔자임 Q10, 60정, 1개",14900,33660.0,55.0,(1정당 248원),5.0,3366,True,최대 745원 적립,https://www.coupang.com/vp/products/6685022358?itemId=20066806393&vendorItemId=82649200857&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/1025_amir_coupang_oct_80k/14a4/5c8a6e76eff6433ce1a980a27ffb4e0080a72ede37f5e7685ad0fc8a09b7.jpg
197,"구트할로 멀티비타민 오렛지맛, 20정, 80g, 3개",9300,10800.0,13.0,(1정당 155원),4.5,6894,True,최대 465원 적립,https://www.coupang.com/vp/products/2070272826?itemId=18192601057&vendorItemId=71503717344&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/5394305040164752-364abde1-d9c9-4231-aae5-d1829de85dde.jpg
198,"락토핏 키즈 유산균, 120g, 3개",31410,41970.0,25.0,(10g당 873원),5.0,59724,True,"최대 1,570원 적립",https://www.coupang.com/vp/products/7201469545?itemId=18204296291&vendorItemId=85072692918&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1143494337651525-cb11855f-1775-4f3f-b957-9b596d3f7a16.jpg
199,"세노비스 프로폴리스 플러스, 80정, 1개",31320,46000.0,31.0,(1정당 392원),5.0,7152,True,"최대 1,466원 적립",https://www.coupang.com/vp/products/5857122777?itemId=10209163530&vendorItemId=77491644031&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/992001259722290-af02675a-a76a-4c81-971e-7a11226a658f.jpg
200,"비타민마을 철분 더블업 미니 정제형 철분제, 120정, 1개",12900,,,(1정당 108원),5.0,743,True,최대 645원 적립,https://www.coupang.com/vp/products/8328621007?itemId=24044704867&vendorItemId=91221729081&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/254968361814312-43bdee95-df62-4a3e-90d0-ff1d166ad42e.jpg
201,"종근당건강 코큐텐 플러스, 60정, 1개",24820,,,(1정당 414원),4.5,10753,True,"최대 1,241원 적립",https://www.coupang.com/vp/products/6306622130?itemId=13067382153&vendorItemId=3000186101&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/1025_amir_coupang_oct_80k/956e/a1d1143cfca864406e758a148f3be900a2221d9e9f4f7d3f5b7c07c715fe.jpg
202,"닥터에디션 바이오D 드롭스 Baby, 8ml, 1개",40610,46000.0,11.0,"(10ml당 50,763원)",5.0,930,True,"최대 2,030원 적립",https://www.coupang.com/vp/products/6070133449?itemId=18243941551&vendorItemId=90829156535&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/a2fa/4d2abd7705d0eac96e74cc02695b1c05c3c1303560ee46050ac1b82066ba.png
203,"엠프로 프로바이오틱스 윌 플러스, 120g, 1개",22450,48000.0,53.0,"(10g당 1,871원)",5.0,6003,True,"최대 1,123원 적립",https://www.coupang.com/vp/products/1337824068?itemId=22523983567&vendorItemId=84033757187&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/1025_amir_coupang_oct_80k/c05a/9bc6042a72b2b27a28c8c6b37198bbd6e295c45b79812bb2347697cb126a.jpg
204,"듀오락 베이비 드롭 프로바이오틱스 플러스 비타민D, 7.5ml, 1개",27000,40500.0,33.0,"(10ml당 36,000원)",4.5,6285,True,"최대 1,350원 적립",https://www.coupang.com/vp/products/5931740685?itemId=21069348883&vendorItemId=77823553795&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/a3dd/a38aad825b342ae54eca96236540aa1579ed125b9bfc66991a869548273a.jpg
205,"릴크리터스 꾸미바이트 비타민, 70정, 1개",14800,16000.0,7.0,(1정당 211원),5.0,5520,True,최대 740원 적립,https://www.coupang.com/vp/products/6293651856?itemId=1404475&vendorItemId=3001339770&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2851815776876075-07c8aaf2-fd83-4aed-84e4-2fcf8b6aa374.jpg
206,"아이클리어 키즈 구미, 60정, 1개",17030,18500.0,7.0,(1정당 284원),5.0,1527,True,최대 851원 적립,https://www.coupang.com/vp/products/8734855282?itemId=25383896520&vendorItemId=86385720550&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/bced/9067be1a064cc81a390bc30e7403769f43e79b4d1f704dc033b995003d1b.jpg
207,"헬스헬퍼 맥스컷 버닝 휴대형, 120정, 1개",23500,43000.0,45.0,(1정당 196원),4.5,5800,True,"최대 1,116원 적립",https://www.coupang.com/vp/products/8289136660?itemId=23171645903&vendorItemId=88846480016&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/82913520223666-2873287d-a12c-47a5-a063-ec637992bb49.jpg
208,"JW중외제약 활성 엽산 400 영양제, 60정, 1개",12200,14900.0,18.0,(1정당 203원),5.0,923,True,최대 610원 적립,https://www.coupang.com/vp/products/7769491633?itemId=20971514689&vendorItemId=88173077650&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/d467/6bf6b58e6fc93e783cf828f7994edd7a6b442b00d4ece53e883e401226a3.jpg
209,"닥터루템 메가루템 비타민C 3000, 60회분, 180g, 1개",11000,15000.0,26.0,(1정당 183원),5.0,579,True,최대 550원 적립,https://www.coupang.com/vp/products/8497269295?itemId=24594014375&vendorItemId=91742553082&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/241245653234214-296c44ac-c582-4300-94fa-3fc8db4424f0.jpg
210,"솔가 마그네슘 위드 비타민 B6, 100정, 1개",19700,40000.0,50.0,(1정당 197원),5.0,9753,True,최대 985원 적립,https://www.coupang.com/vp/products/1181656?itemId=5108922&vendorItemId=3006347665&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/1025_amir_coupang_oct_80k/64e6/8061c9909e1da63ba1a536268d24049afe5b58d9f51ce758f1069e9cd8aa.jpg
211,"신풍제약 헬리코박터균 증식억제 위건강 3박스(3개월분) 위점막 보호 영양제 비타민, 30정, 3개",24880,45000.0,44.0,(1정당 276원),4.5,3620,True,"최대 1,244원 적립",https://www.coupang.com/vp/products/7757572036?itemId=12263652200&vendorItemId=79840554139&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/1148/3ccf25ca7af418cae505fe9287131e430e6855c7488b2aff23a2adb8175d.jpg
212,"종근당 프리바이오틱스 프락토올리고당 FOS 유산균 30p, 150g, 3개",28970,90000.0,67.0,(10g당 644원),4.5,33978,True,"최대 1,449원 적립",https://www.coupang.com/vp/products/2207617074?itemId=16196157887&vendorItemId=86554127306&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/587477152932153-435f2812-c5f3-4a4b-b562-7b7822f908f5.jpg
213,"덴프스 덴마크 유산균이야기 프로, 60정, 2개",56900,184000.0,69.0,(1정당 474원),5.0,5307,True,"최대 2,845원 적립",https://www.coupang.com/vp/products/7733505934?itemId=20787427761&vendorItemId=84723562385&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/80ce/a14528bad6c217a48325a4f0733ff70222b5de659326c7c371f9f289eb31.jpg
214,"비타민마을 원어데이 올인원 21종 종합 멀티비타민 미네랄, 60정, 1개",8900,15900.0,44.0,(1정당 148원),5.0,856,True,최대 445원 적립,https://www.coupang.com/vp/products/8588677133?itemId=24580955177&vendorItemId=91613619982&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2003510623358754-306622bb-1aa9-4d87-9026-cad07b9fa414.jpg
215,"내츄럴플러스 프로바이오틱 혼합유산균, 60정, 1개",16500,40000.0,58.0,(1정당 275원),4.5,9766,True,최대 825원 적립,https://www.coupang.com/vp/products/7181029594?itemId=18111238104&vendorItemId=3026601690&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/image_audit/prod/b8302db6-515c-4134-b0ce-d5af03204e27_fixing_v2.png
216,"경남제약 퓨어 비타민C 3000 고함량 90포, 270g, 2개",29900,40000.0,25.0,(10g당 554원),4.5,3966,True,"최대 1,495원 적립",https://www.coupang.com/vp/products/7863647494?itemId=21464888006&vendorItemId=91498085033&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/43d5/f5c502eacaa19a5546ddf164b312e50344cba4f084c6cc53464b558048df.jpg
217,"셀렉스 썬화이버 구아검 프리바이오틱스, 250g, 1개",18400,26500.0,30.0,(10g당 736원),4.5,13821,True,최대 920원 적립,https://www.coupang.com/vp/products/7536841340?itemId=19803017518&vendorItemId=81676584581&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/199031751254794-51091291-751b-4dc1-9ac5-711c4be771a2.jpg
218,"비타민마을 맘편한 어린이 쑥쑥 칼슘 비타민D 아연 젤리, 280g, 1개",8900,12900.0,31.0,(10g당 318원),5.0,2281,True,최대 445원 적립,https://www.coupang.com/vp/products/7750813283?itemId=23561747144&vendorItemId=91452348545&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/image_audit/stage/manual/6c5e8389a01b39701be291138d069e8737a4ebc91a6d8bb4486df35906cd_1750905430215.jpg
219,"릴크리터스 꾸미베어스 칼슘+비타민D3, 60정, 156g, 1개",14800,,,(1정당 247원),5.0,8362,True,최대 740원 적립,https://www.coupang.com/vp/products/4009957?itemId=1404477&vendorItemId=3001339773&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/235913783295339-6f324f0f-dcc7-4341-8235-439f40ba1dd6.jpg
220,"락토핏 코어 유산균 60p, 120g, 6개",62550,65840.0,4.0,(10g당 869원),5.0,62128,True,"최대 3,128원 적립",https://www.coupang.com/vp/products/5498533952?itemId=22003667114&vendorItemId=85350397488&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/680523984156323-81403ba3-ac86-4121-b60e-f3c4a35199db.jpg
221,"종근당 관절연골엔 뮤코다당단백 콘드로이친 1200 플러스 54g, 60정, 1개",17390,30000.0,42.0,(1정당 290원),5.0,2525,True,최대 870원 적립,https://www.coupang.com/vp/products/7956783044?itemId=21984896039&vendorItemId=90051115585&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2024/05/22/11/4/433af11a-e08d-4287-893d-1b167414f6ce.jpg
222,"제너럴라이프 프리미엄 프로폴리스 리퀴드 알콜프리, 50ml, 1개",12370,14900.0,16.0,"(10ml당 2,474원)",4.5,2888,True,최대 556원 적립,https://www.coupang.com/vp/products/7909962879?itemId=8074386619&vendorItemId=75362791007&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/361e/b03f12d92f1e01a305089b8577f288c89d0e5631e29cd2740e2a895b6121.jpg
223,"안국건강 코엔자임Q10, 60정, 1개",20940,31500.0,33.0,(1정당 349원),5.0,4890,True,"최대 1,047원 적립",https://www.coupang.com/vp/products/7398423114?itemId=19143799160&vendorItemId=71291280700&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/1025_amir_coupang_oct_80k/a2b6/078270803978be748b48c68504a54760f5a124f292919f16dd14b60376dc.jpg
224,"센트룸 멀티 구미 비타민, 40정, 2개",28200,29800.0,5.0,(1정당 353원),5.0,40658,True,"최대 1,410원 적립",https://www.coupang.com/vp/products/6444223952?itemId=25192831691&vendorItemId=90797967542&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/84161884994426-df4f096f-d928-443a-af1a-226b41a60ba8.jpg
225,"한미양행 신경엔 마그네슘, 1개, 90정",10500,18000.0,41.0,(1정당 117원),4.5,749,True,최대 446원 적립,https://www.coupang.com/vp/products/8032767636?itemId=22465887837&vendorItemId=78538830551&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1828740694637559-fb270dbd-3fd5-455a-bf09-e77d2b99c111.jpg
226,"비타할로 10억 생유산균 키즈, 120g, 1개",9970,18500.0,46.0,(10g당 831원),5.0,5436,True,최대 499원 적립,https://www.coupang.com/vp/products/324287367?itemId=1038297704&vendorItemId=5493712291&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2687123120635237-197e1438-d1ea-42f8-8e53-c656b0e035e9.jpg
227,"닥터브라이언 멀티비타민 구미 복숭아 & 레몬맛, 300g, 1개",15600,25000.0,37.0,(10g당 520원),5.0,574,True,최대 780원 적립,https://www.coupang.com/vp/products/8164034457?itemId=23287563848&vendorItemId=91109293970&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2100573279892505-4e27b00f-a3de-4cad-9c31-8c14bbc28df4.jpg
228,"덴프스 덴마크 유산균이야기, 30정, 1개",14900,51000.0,70.0,(1정당 497원),5.0,1678,True,최대 745원 적립,https://www.coupang.com/vp/products/6659211729?itemId=15281596956&vendorItemId=82502087749&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/f240/ba3629296825d30b5bbab388cc04afc76c36dc525483498e1a54d9c8f779.jpg
229,"보령 브레인 두뇌의 인지력엔 포스파티딜세린 PS 300 30g, 60정, 2개",35440,60000.0,40.0,(1정당 295원),5.0,2300,True,"최대 1,772원 적립",https://www.coupang.com/vp/products/8096233245?itemId=22890532460&vendorItemId=90151001472&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/5613455101778525-afa8846b-5a90-4d58-bd1b-acc837c18c3b.jpg
230,"재로우 판토텐산, 100정, 1개",22090,,,(1정당 221원),5.0,10602,True,"최대 1,105원 적립",https://www.coupang.com/vp/products/5542620167?itemId=8734088282&vendorItemId=76021084924&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/126271664192588-be288ed5-f705-49a2-9758-9284e986ec5e.jpg
231,"종근당 칼슘 앤 마그네슘 비타민D 아연, 180정, 3개",39400,,,(1정당 73원),5.0,144565,True,"최대 1,970원 적립",https://www.coupang.com/vp/products/5545887952?itemId=12817897162&vendorItemId=86533231278&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/17157394147889-e0b9a4c4-2ba9-4daa-a5f8-a37af7f03993.jpg
232,"락토핏 골드 80포, 160g, 1개",18900,28500.0,33.0,"(10g당 1,181원)",5.0,503,True,최대 945원 적립,https://www.coupang.com/vp/products/7912980024?itemId=21718136299&vendorItemId=88767406057&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/1025_amir_coupang_oct_80k/5e75/188d2b6036ba253130a4b7b9c4f784fa0f2dbc942ee0f97e83a262332658.jpg
233,"세노비스 눈에 좋은 루테인 플러스 오메가3, 100정, 1개",31500,52500.0,40.0,(1정당 315원),5.0,2955,True,"최대 1,475원 적립",https://www.coupang.com/vp/products/7828200542?itemId=21283194393&vendorItemId=74496484533&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/image_audit/prod/a24511dd-b16e-4fe7-b411-c84eb9e85cc2_fixing_v2.png
234,"닥터라인 헤모키즈 맛있는 딸기맛 유아철분제, 120ml, 1개",28950,30800.0,6.0,"(10ml당 2,413원)",5.0,1603,True,"최대 1,448원 적립",https://www.coupang.com/vp/products/1999000656?itemId=3402214170&vendorItemId=71388838788&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/1025_amir_coupang_oct_80k/1d00/137784db0789d1542537d7c1612b94d13194bcbc44ed148836a099a915c1.jpg
235,"센트룸 멀티 구미 비타민, 80정, 160g, 1개",23400,,,(1정당 293원),5.0,3963,True,"최대 1,170원 적립",https://www.coupang.com/vp/products/6659188934?itemId=15281510134&vendorItemId=82502001074&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4186742789471934-b70dbafe-7283-4661-8a80-007f82ba48d3.jpg
236,"종근당 혈당건강엔 바나바, 90정, 1개",17390,22900.0,24.0,(1정당 193원),4.5,3206,True,최대 870원 적립,https://www.coupang.com/vp/products/7692454422?itemId=20574498090&vendorItemId=82800744643&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/1025_amir_coupang_oct_80k/e8fa/78cfa8e0dde366dfcaf209dde7a16e7c816578e30a3b752ad850ec9794a6.jpg
237,"쏘팔코사놀 1000mg 쏘팔메토, 130정, 1개",85360,164850.0,48.0,(1정당 657원),4.5,11291,True,"최대 4,268원 적립",https://www.coupang.com/vp/products/1343625829?itemId=3649870215&vendorItemId=71635365458&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1047951731461463-f84d618c-e2a4-4e5d-ab06-f0128e7188f6.jpg
238,"BNR17 다이어트 유산균 비에날씬 슬림플러스, 14회분, 1개",27360,29900.0,8.0,"(1정당 1,954원)",4.5,112,True,"최대 1,368원 적립",https://www.coupang.com/vp/products/8522948260?itemId=18344007581&vendorItemId=92507522784&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/9515245250390-d8d16c58-6cfd-428a-816b-cb7b492e78be.jpg
239,"프로메가 식물성 알티지 오메가3 듀얼, 60정, 1개",15400,30400.0,49.0,(1정당 257원),5.0,1740,True,최대 770원 적립,https://www.coupang.com/vp/products/7835627464?itemId=21318371216&vendorItemId=89153061685&sourceType=CAMPAIGN&campaignId=6585&categoryId=0,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/1025_amir_coupang_oct_80k/091b/f08a2f46bb841de9e11faf5e2a8f03946a9860f4699a426f603e187424e3.jpg
