name,price,rating,review_count,discount_percentage,image_url,product_url,rank
"테크 호르몬 특유취 제거 액상세제 일반용 본품, 1개",12000,5.0,1788,39,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/1025_amir_coupang_oct_80k/9c91/7f66cf52f60d6c4718eb6449e01a338540c887eac34a9835b2e02c1deac7.jpg,https://www.coupang.com/vp/products/7372824896?itemId=19022873423&lptag=A00344675&redirect=landing&searchId=1c7cb4e286da4cfb8f46bd9237774101&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88329574056&wPcid=48736601055732509002366,584
"피지 딥 클린젤 액체세제 본품, 1개, 8L",22200,5.0,1243,23,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/1025_amir_coupang_oct_80k/8466/93dc192a2fe113bd74614f101e55d453b691c8976eee070eee68f97e31e2.jpg,https://www.coupang.com/vp/products/6939702831?itemId=16823478699&lptag=A00344675&redirect=landing&searchId=1c7cb4e286da4cfb8f46bd9237774101&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88341078809&wPcid=48736601055732509002366,585
"온더바디 딥 클렌징 오일, 200ml, 1개",6500,4.5,888,18,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ae08/15f456547dec3940b7da91d01ea0e38c6808fe6c732b81347f1c0a165242.jpg,https://www.coupang.com/vp/products/6411039881?itemId=19812518712&lptag=A00344675&redirect=landing&searchId=1c7cb4e286da4cfb8f46bd9237774101&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88341541000&wPcid=48736601055732509002366,586
"닥터그루트 탈모증상집중케어 맥주효모 지성 두피용 샴푸, 688ml, 1개",28160,5.0,3424,11,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/1025_amir_coupang_oct_80k/e3f4/8feeb9cc3199de782b80cb37a6024c8940438a1f8a81748cc35f28ee79df.jpg,https://www.coupang.com/vp/products/8400420973?itemId=20695080525&lptag=A00344675&redirect=landing&searchId=1c7cb4e286da4cfb8f46bd9237774101&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88331830170&wPcid=48736601055732509002366,587
"온더바디 플라워 약산성 퍼퓸 바디워시 블루밍 체리블라썸 향, 900g, 1개",6060,4.5,15514,53,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/49094413578988-8e0fb9f3-bf93-42e4-b9d2-11b3b5016cc4.jpg,https://www.coupang.com/vp/products/10650339?itemId=42089173&lptag=A00344675&redirect=landing&searchId=1c7cb4e286da4cfb8f46bd9237774101&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88331985329&wPcid=48736601055732509002366,588
"유시몰 클래식 칫솔, 1개입, 3개",10600,5.0,1190,27,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/26454611808069-60f8419c-1a2f-4c4b-b9a4-2b8b1384de96.png,https://www.coupang.com/vp/products/6842695741?itemId=16276112411&lptag=A00344675&redirect=landing&searchId=1c7cb4e286da4cfb8f46bd9237774101&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88352843308&wPcid=48736601055732509002366,589
"온더바디 수퍼보타닉 비누 쟈스민 앤드 프리지아향, 80g, 8개",8380,4.5,509,57,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/101444124152304-47daab7f-a616-4081-9ea1-d90671173da1.jpg,https://www.coupang.com/vp/products/8520316639?itemId=21401405822&lptag=A00344675&redirect=landing&searchId=1c7cb4e286da4cfb8f46bd9237774101&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88458022980&wPcid=48736601055732509002366,590
"마미포코 슈퍼컴포트 팬티형 기저귀 여아용, 4단계, 132매",40180,5.0,1309,40,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/f1b9/662ac5fedba32e42c4f03ddd9cb00cc24124213de53eb335b474a8beeba4.jpg,https://www.coupang.com/vp/products/8367087319?itemId=23943492512&lptag=A00344675&redirect=landing&searchId=1c7cb4e286da4cfb8f46bd9237774101&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=90965310445&wPcid=48736601055732509002366,591
"베비언스 유아용 핑크퐁 무기자차 선스틱 SPF50+ PA+++, 1개",11900,5.0,237,25,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2024/03/07/13/6/47894954-f353-45d1-aa20-8bfefb00e0e6.jpg,https://www.coupang.com/vp/products/8628229752?itemId=20392995037&lptag=A00344675&redirect=landing&searchId=1c7cb4e286da4cfb8f46bd9237774101&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88925758396&wPcid=48736601055732509002366,592
"오가니스트 히말라야 핑크솔트 스케일링 두피샴푸, 500ml, 2개",14550,4.5,5423,56,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4929927010519355-83019340-4871-4c0e-b5bd-3fe2831270f4.jpg,https://www.coupang.com/vp/products/8208108087?itemId=550015139&lptag=A00344675&redirect=landing&searchId=1c7cb4e286da4cfb8f46bd9237774101&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88352725296&wPcid=48736601055732509002366,593
"홈스타 막힌곳을 부탁해 펑펑 세정제, 2L, 1개",4990,4.5,20898,5,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/5c94/a654400b7e27e52d4bcb239e63964fd10be3e504f0aa7b0b5a89f5702653.jpg,https://www.coupang.com/vp/products/12728?itemId=37575&lptag=A00344675&redirect=landing&searchId=3070ad11559d4e8282bf88cec1311cb9&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88446199059&wPcid=48736601055732509002366,594
"쏘피 무표백 유기농 순면커버 내추럴컬러 에이 생리대 날개형, 중형, 18개입, 1개",3780,5.0,4050,58,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/129785292582469-0ee67421-3b8e-468e-94b4-f448f2c28503.jpg,https://www.coupang.com/vp/products/8128513732?itemId=20696232194&lptag=A00344675&redirect=landing&searchId=3070ad11559d4e8282bf88cec1311cb9&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88344440696&wPcid=48736601055732509002366,595
"엘라스틴 프로폴리테라 손상 모발용 헤어트리트먼트, 300ml, 1개",10190,5.0,1574,53,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/1025_amir_coupang_oct_80k/4529/f716476c274d5ce88e4cfe7e9bd45ee3281dd61aeb510f8cd391f1f47c11.jpg,https://www.coupang.com/vp/products/7473870457?itemId=979469525&lptag=A00344675&redirect=landing&searchId=3070ad11559d4e8282bf88cec1311cb9&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88342490279&wPcid=48736601055732509002366,596
"쉬크 하이드로 쉐이브 폼, 250g, 2개",8860,5.0,4710,35,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4930226154825581-8ff756b3-2c2c-4b03-88bf-868466e1dd15.jpg,https://www.coupang.com/vp/products/6335422221?itemId=21293939342&lptag=A00344675&redirect=landing&searchId=3070ad11559d4e8282bf88cec1311cb9&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88353780590&wPcid=48736601055732509002366,597
"아우라 초고농축 섬유유연제 홀리데이판타지 리필, 1.7L, 4개",19160,5.0,8684,35,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/183113327918387-c14b1f53-5510-4717-92ab-9837db5d43d5.jpg,https://www.coupang.com/vp/products/196383388?itemId=572728691&lptag=A00344675&redirect=landing&searchId=3070ad11559d4e8282bf88cec1311cb9&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88356449662&wPcid=48736601055732509002366,598
"페리오 프로폴리테라 치약, 100g, 3개",6250,5.0,2253,58,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/image_audit/prod/cc54243a-7fb3-448a-b2bc-faa604aa5302_fixing_v2.png,https://www.coupang.com/vp/products/7829833989?itemId=21292928671&lptag=A00344675&redirect=landing&searchId=3070ad11559d4e8282bf88cec1311cb9&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88352794652&wPcid=48736601055732509002366,599
"닥터그루트 스칼프 솔루션 샴푸 민감성 두피용, 700ml, 1개",14210,4.5,529,25,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/0d33/2913a0eac35b7e19c7c3a2292d817d91e639e726a64a7685f5add607abcb.jpg,https://www.coupang.com/vp/products/7849465663?itemId=19863580564&lptag=A00344675&redirect=landing&searchId=3070ad11559d4e8282bf88cec1311cb9&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88331830408&wPcid=48736601055732509002366,600
"홈스타 세탁조 클리너 버블워시 드럼겸용 2포, 200g, 3개",10810,4.5,13665,38,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/36401222135814-f4b274fd-9f40-46fb-b95f-7c516397adf7.png,https://www.coupang.com/vp/products/12738?itemId=21317459952&lptag=A00344675&redirect=landing&searchId=3070ad11559d4e8282bf88cec1311cb9&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88376875338&wPcid=48736601055732509002366,601
"쏘피 귀애랑 생리대 울트라 날개형, 소형, 18개입, 4개",12200,5.0,26310,39,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1137045373481976-6cfba858-0190-4107-9961-4d8038a79329.jpg,https://www.coupang.com/vp/products/6793395092?itemId=21401498274&lptag=A00344675&redirect=landing&searchId=3070ad11559d4e8282bf88cec1311cb9&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88458114459&wPcid=48736601055732509002366,602
"엘라스틴 카멜리아 블랙 헤어 워터 트리트먼트, 240ml, 1개",5930,4.5,396,54,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/a465/d2d2dc51369c2fc5e7b2b06eb1d6abd5005fbfff0d95d27e164ed9dd9978.jpg,https://www.coupang.com/vp/products/7347302430?itemId=18898811206&lptag=A00344675&redirect=landing&searchId=3070ad11559d4e8282bf88cec1311cb9&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88353131202&wPcid=48736601055732509002366,603
"리엔 흑모비책 바로거품 간편 새치염색 염모제, 흑갈색, 1개",10360,4.5,1605,35,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/dd2f/12a0dabd23a2f51cc752353265dbab2c95f23548af716a24bdf230f81c28.jpg,https://www.coupang.com/vp/products/8399776847?itemId=22891337850&lptag=A00344675&redirect=landing&searchId=3070ad11559d4e8282bf88cec1311cb9&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=89717944523&wPcid=48736601055732509002366,604
"오가니스트 오트밀 모이스처 스킨 뷰티 바디워시 클린솝향, 1kg, 1개",8400,5.0,195,53,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1294419364383757-733b18c4-b39d-41ef-a9b9-1d6d3890d6ec.jpg,https://www.coupang.com/vp/products/8386007284?itemId=24214987173&lptag=A00344675&redirect=landing&searchId=3070ad11559d4e8282bf88cec1311cb9&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=91232342061&wPcid=48736601055732509002366,605
"LG생활건강 알뜨랑 블루베리 비누, 140g, 3개입",6900,4.5,109,22,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2025/06/16/11/2/19f8cb1e-e462-46ac-b2be-e5474241e0a0.jpg,https://www.coupang.com/vp/products/6234979536?itemId=12584571925&lptag=A00344675&redirect=landing&searchId=3070ad11559d4e8282bf88cec1311cb9&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=92765474936&wPcid=48736601055732509002366,606
"엘라스틴 프로폴리테라 헤어 세럼, 170ml, 1개",9620,5.0,1603,56,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/1025_amir_coupang_oct_80k/789f/98d642f9a59f636408e880a1c1c6392e628e4a82ace0d58d8e51673c5131.jpg,https://www.coupang.com/vp/products/4581550848?itemId=5616054944&lptag=A00344675&redirect=landing&searchId=3070ad11559d4e8282bf88cec1311cb9&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88331556016&wPcid=48736601055732509002366,607
"페리오 토탈 7 가글 구강청결제 스트롱민트, 760ml, 2개",7520,4.5,902,57,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/144294363680310-c4588bf5-5883-498e-bcd3-e904b4bfd2b5.jpg,https://www.coupang.com/vp/products/3206216?itemId=6554891&lptag=A00344675&redirect=landing&searchId=3070ad11559d4e8282bf88cec1311cb9&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88352843416&wPcid=48736601055732509002366,608
"마미포코 꿀잠팬티 남여공용, 5단계, 18매",8500,5.0,1990,,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/7fee/7bf216f603a4713e02afa20ffbe460682f25b3c0af5239985fa558e617d2.jpg,https://www.coupang.com/vp/products/7833507434?itemId=14677726423&lptag=A00344675&redirect=landing&searchId=3070ad11559d4e8282bf88cec1311cb9&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=89880704996&wPcid=48736601055732509002366,609
"세균아꼼짝마 세꼼마 항균 버블 핸드워시 파우더향, 250ml, 3개",9330,5.0,2044,54,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/341934833389584-a0c95d27-9147-426d-a412-c36e3a322dd0.png,https://www.coupang.com/vp/products/8400147103?itemId=21401499328&lptag=A00344675&redirect=landing&searchId=3070ad11559d4e8282bf88cec1311cb9&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88458115168&wPcid=48736601055732509002366,610
"온더바디 46cm 나이아신아마이드 롤온 데오드란트 플로럴 파우더향, 75ml, 1개",4950,4.5,319,50,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/229166941832440-a38fac4f-bd46-409c-896d-8fde7bb45367.jpg,https://www.coupang.com/vp/products/8620417913?itemId=25009462385&lptag=A00344675&redirect=landing&searchId=3070ad11559d4e8282bf88cec1311cb9&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=92014459928&wPcid=48736601055732509002366,611
"시루콧토 후키토리 화장솜, 32개입, 4개",10920,4.5,4485,28,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/645470749349212-c77d564a-eb64-422f-9b22-a0a8d7fee94e.jpg,https://www.coupang.com/vp/products/9931992?itemId=20280049879&lptag=A00344675&redirect=landing&searchId=3070ad11559d4e8282bf88cec1311cb9&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=87366683152&wPcid=48736601055732509002366,612
"[비건라이프] 테크 베이킹소다 플러스 구연산 실내건조 액체세제 일반 리필, 2L, 5개",23620,5.0,18506,63,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/23345223685693-40e67b77-5af4-4f13-bbdc-14cb2df36f1a.png,https://www.coupang.com/vp/products/7825605298?itemId=21485994840&lptag=A00344675&redirect=landing&searchId=3070ad11559d4e8282bf88cec1311cb9&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88540092330&wPcid=48736601055732509002366,613
"실크테라피 오리지널 에센스 펩타이드 트리트먼트, 1개, 700ml",21400,5.0,175,51,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2025/02/26/15/0/50c1613d-10de-4c43-810f-8c944a5f9c5e.jpg,https://www.coupang.com/vp/products/8618719873?itemId=25003757177&lptag=A00344675&redirect=landing&searchId=8fe48361c15a4de18605380f817bfa91&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=92008858606&wPcid=48736601055732509002366,614
"홈스타 락스와 세제 스프레이 후로랄, 500ml, 6개",16880,5.0,11188,59,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/646334736612020-01b7700d-9b41-406d-a43e-4082fb466cdc.jpg,https://www.coupang.com/vp/products/7331962296?itemId=21389543208&lptag=A00344675&redirect=landing&searchId=8fe48361c15a4de18605380f817bfa91&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88446291209&wPcid=48736601055732509002366,615
"벨먼 스파 수분광채 약산성 스크럽 바디워시 블랙로즈향, 580ml, 1개",15240,5.0,902,9,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/37c7/80beaba9dc60ee2c7ff73fd38b791b586cf789b5f01266ee2ed7006fe71d.jpg,https://www.coupang.com/vp/products/8376890527?itemId=24204329318&lptag=A00344675&redirect=landing&searchId=8fe48361c15a4de18605380f817bfa91&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88319604812&wPcid=48736601055732509002366,616
"온더바디 46cm 체취솔루션 데오드란트 바디 미스트 팝핑 시트러스향, 1개, 150ml",13900,4.5,27,30,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/273605270566797-cfe8d0e6-652c-4ecf-93b9-88d616a607e4.jpg,https://www.coupang.com/vp/products/8743649443?itemId=25689504444&lptag=A00344675&redirect=landing&searchId=8fe48361c15a4de18605380f817bfa91&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=92678731003&wPcid=48736601055732509002366,617
"벨먼 스파 잔향이 오래가는 약산성 퍼퓸 스크럽 바디워시 블랙로즈향, 600g, 1개",16900,5.0,308,50,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/63676382933992-4f220a60-286c-4d54-beb1-44c9f92e2ace.jpg,https://www.coupang.com/vp/products/8474146938?itemId=24521055613&lptag=A00344675&redirect=landing&searchId=8fe48361c15a4de18605380f817bfa91&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=91533782568&wPcid=48736601055732509002366,618
"죽염 잇몸고 치약, 120g, 9개",26130,5.0,29612,79,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/94708296440169-087d985e-055f-49c8-98f4-7c372e765e15.jpg,https://www.coupang.com/vp/products/160933?itemId=37480047&lptag=A00344675&redirect=landing&searchId=8fe48361c15a4de18605380f817bfa91&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88458119281&wPcid=48736601055732509002366,619
"마미포코 하이퍼드라이 팬티형 기저귀 남녀공용, 3단계, 132매",41900,5.0,326,38,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/e50a/5270395e1bef5833f4e09dbec8555ab8e50ae64150aad391f006483e9f9c.jpg,https://www.coupang.com/vp/products/8356334679?itemId=24145563554&lptag=A00344675&redirect=landing&searchId=8fe48361c15a4de18605380f817bfa91&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=90965310259&wPcid=48736601055732509002366,620
"히말라야 핑크솔트 바이옴 구취전문 펌핑치약, 285g, 1개",6800,5.0,7273,57,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2693754031497594-d300d120-cb20-49ab-a75f-f95d3483c136.jpg,https://www.coupang.com/vp/products/5358320018?itemId=16559265879&lptag=A00344675&redirect=landing&searchId=8fe48361c15a4de18605380f817bfa91&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88329233683&wPcid=48736601055732509002366,621
"윈덱스 유리세정제 리필, 500ml, 5개",11000,5.0,2496,24,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/348135436170928-03c31bd4-47b8-4702-a4a3-fcd74c09797c.png,https://www.coupang.com/vp/products/7382811283?itemId=19070545121&lptag=A00344675&redirect=landing&searchId=8fe48361c15a4de18605380f817bfa91&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88528824881&wPcid=48736601055732509002366,622
"베비언스 핑크퐁 뽀뽀드득 바디워시 복숭아향, 380ml, 1개",7400,5.0,548,50,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/1025_amir_coupang_oct_80k/8b69/321ecc7830d7d7f0b3f6265ae9822dd22e69be486281ad77dea7d586fee2.jpg,https://www.coupang.com/vp/products/8669036234?itemId=470595437&lptag=A00344675&redirect=landing&searchId=8fe48361c15a4de18605380f817bfa91&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88342040839&wPcid=48736601055732509002366,623
"테크 간편 시트세제 후레쉬 브리즈, 36개입, 2개",15720,4.5,3885,19,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/642814690863912-54afe7ec-b5d3-4585-a4e4-f1eef86686ca.jpg,https://www.coupang.com/vp/products/80917?itemId=6023234&lptag=A00344675&redirect=landing&searchId=8fe48361c15a4de18605380f817bfa91&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88355233269&wPcid=48736601055732509002366,624
"퐁퐁 베이킹소다 깔끔한 민트향, 3L, 4개",23690,4.5,57359,57,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/df2a/332b15f92b1a23a083b47fae27e2c5405ac497977167d8c3e33d5e598674.jpg,https://www.coupang.com/vp/products/167328256?itemId=19022403778&lptag=A00344675&redirect=landing&searchId=8fe48361c15a4de18605380f817bfa91&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88353437692&wPcid=48736601055732509002366,625
"에프킬라 매트히터 + 교체 30매 세트, 2세트",11800,4.5,412,26,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/164722845766210-8a5bcea8-28e4-448b-916a-10c8a42859ab.jpg,https://www.coupang.com/vp/products/1444230884?itemId=21400616807&lptag=A00344675&redirect=landing&searchId=8fe48361c15a4de18605380f817bfa91&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88457246552&wPcid=48736601055732509002366,626
"LG생활건강 46센티미터 두취솔루션 약산성 데오드란트 샴푸 애플민트 향, 600ml, 1개",13900,5.0,55,43,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2025/05/15/18/2/a9680c2c-8718-4c8d-bc63-166edb0eb184.jpg,https://www.coupang.com/vp/products/8701538618?itemId=25532910036&lptag=A00344675&redirect=landing&searchId=8fe48361c15a4de18605380f817bfa91&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=92524589860&wPcid=48736601055732509002366,627
"페리오 46센티미터 프레쉬 쿨민트 구강 스프레이, 6.2ml, 4개",9920,5.0,1514,36,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/972037637421833-157906d0-ad31-4fbc-8226-9e2f93f036a0.jpg,https://www.coupang.com/vp/products/7581916759?itemId=20016187311&lptag=A00344675&redirect=landing&searchId=8fe48361c15a4de18605380f817bfa91&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88356451438&wPcid=48736601055732509002366,628
"에프킬라 매트 교체용 살충제 무향 60p, 1개",7650,4.5,281,13,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2024/01/23/10/4/f5189ffe-9b15-4765-a6fe-a0219658e296.png,https://www.coupang.com/vp/products/8833401912?itemId=21400568493&lptag=A00344675&redirect=landing&searchId=8fe48361c15a4de18605380f817bfa91&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88457200097&wPcid=48736601055732509002366,629
"아우라 퍼퓸캡슐 섬유유연제 양재동꽃시장 리필, 1.7L, 1개",8900,5.0,302,25,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2025/01/10/10/4/aace515f-5eb8-473e-aeb5-a2375eeef9dc.jpg,https://www.coupang.com/vp/products/8455334065?itemId=24739080061&lptag=A00344675&redirect=landing&searchId=8fe48361c15a4de18605380f817bfa91&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=91747806780&wPcid=48736601055732509002366,630
"페리오 피카츄 스텝3 어린이 칫솔 세트, 혼합색상, 12개입, 1세트",13400,5.0,1186,32,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/141150810741685-6788e7ed-8bb9-4532-abda-418358637592.jpg,https://www.coupang.com/vp/products/7427135856?itemId=21273018288&lptag=A00344675&redirect=landing&searchId=8fe48361c15a4de18605380f817bfa91&sourceType=brandstore-all_products&spec=10799999&src=1139998&storeId=346&subSourceType=brandstore-all_products&vendorId=A00344675&vendorItemId=88333204003&wPcid=48736601055732509002366,631
